"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
33,380;0,39;-0,01
33,390;0,39;0,05
33,400;0,40;0,03
33,410;0,40;-0,01
33,420;0,39;-0,03
33,430;0,39;-0,03
33,440;0,39;-0,02
33,450;0,39;-0,02
33,460;0,39;-0,04
33,470;0,39;-0,05
33,480;0,39;-0,06
33,490;0,39;-0,08
33,500;0,39;-0,09
33,510;0,39;-0,10
33,520;0,39;-0,12
33,530;0,39;-0,13
33,540;0,39;-0,14
33,550;0,39;-0,15
33,560;0,38;-0,16
33,570;0,38;-0,17
33,580;0,38;-0,18
33,590;0,38;-0,19
33,600;0,38;-0,19
33,610;0,37;-0,19
33,620;0,37;-0,20
33,630;0,37;-0,20
33,640;0,37;-0,21
33,650;0,37;-0,20
33,660;0,36;-0,20
33,670;0,36;-0,20
33,680;0,36;-0,20
33,690;0,36;-0,19
33,700;0,36;-0,18
33,710;0,36;-0,17
33,720;0,35;-0,16
33,730;0,35;-0,16
33,740;0,35;-0,15
33,750;0,35;-0,14
33,760;0,35;-0,12
33,770;0,35;-0,11
33,780;0,35;-0,10
33,790;0,34;-0,08
33,800;0,34;-0,07
33,810;0,34;-0,06
33,820;0,34;-0,04
33,830;0,34;-0,03
33,840;0,34;-0,01
33,850;0,34;0,01
33,860;0,34;0,02
33,870;0,34;0,04
33,880;0,34;0,06
33,890;0,34;0,07
33,900;0,34;0,08
33,910;0,35;0,10
33,920;0,35;0,11
33,930;0,35;0,12
33,940;0,35;0,13
33,950;0,35;0,14
33,960;0,35;0,16
33,970;0,35;0,17
33,980;0,36;0,17
33,990;0,36;0,18
34,000;0,36;0,19
34,010;0,36;0,19
34,020;0,36;0,20
34,030;0,36;0,20
34,040;0,37;0,20
34,050;0,37;0,20
34,060;0,37;0,20
34,070;0,37;0,20
34,080;0,37;0,19
34,090;0,38;0,19
34,100;0,38;0,18
34,110;0,38;0,18
34,120;0,38;0,17
34,130;0,38;0,16
34,140;0,39;0,15
34,150;0,39;0,14
34,160;0,39;0,13
34,170;0,39;0,11
34,180;0,39;0,10
34,190;0,39;0,09
34,200;0,39;0,08
34,210;0,39;0,06
34,220;0,39;0,04
34,230;0,39;0,03
34,240;0,39;0,02
34,250;0,39;0,03
34,260;0,39;0,04
34,270;0,40;0,03
34,280;0,40;-0,01
34,290;0,39;-0,05
34,300;0,39;-0,06
34,310;0,39;-0,07
34,320;0,39;-0,08
34,330;0,39;-0,07
34,340;0,39;-0,03
34,350;0,39;0,00
34,360;0,39;0,02
34,370;0,39;-0,02
34,380;0,39;-0,07
34,390;0,39;-0,18
34,400;0,39;-0,33
34,410;0,38;-0,40
34,420;0,38;-0,37
34,430;0,38;-0,28
34,440;0,37;-0,22
34,450;0,37;-0,22
34,460;0,37;-0,21
34,470;0,37;-0,21
34,480;0,37;-0,23
34,490;0,36;-0,25
34,500;0,36;-0,24
34,510;0,36;-0,22
34,520;0,36;-0,18
34,530;0,35;-0,17
34,540;0,35;-0,16
34,550;0,35;-0,14
34,560;0,35;-0,13
34,570;0,35;-0,12
34,580;0,35;-0,11
34,590;0,35;-0,10
34,600;0,35;-0,08
34,610;0,34;-0,07
34,620;0,34;-0,05
34,630;0,34;-0,04
34,640;0,34;-0,02
34,650;0,34;-0,01
34,660;0,34;0,01
34,670;0,34;0,02
34,680;0,34;0,04
34,690;0,34;0,05
34,700;0,34;0,06
34,710;0,35;0,08
34,720;0,35;0,09
34,730;0,35;0,10
34,740;0,35;0,11
34,750;0,35;0,13
34,760;0,35;0,13
34,770;0,35;0,15
34,780;0,35;0,15
34,790;0,36;0,16
34,800;0,36;0,17
34,810;0,36;0,17
34,820;0,36;0,18
34,830;0,36;0,18
34,840;0,36;0,19
34,850;0,37;0,19
34,860;0,37;0,19
34,870;0,37;0,19
34,880;0,37;0,19
34,890;0,37;0,19
34,900;0,38;0,19
34,910;0,38;0,18
34,920;0,38;0,18
34,930;0,38;0,17
34,940;0,38;0,16
34,950;0,38;0,16
34,960;0,39;0,14
34,970;0,39;0,14
34,980;0,39;0,13
34,990;0,39;0,11
35,000;0,39;0,08
35,010;0,39;0,07
35,020;0,39;0,07
35,030;0,39;0,06
35,040;0,39;0,04
35,050;0,39;0,02
35,060;0,39;0,01
35,070;0,39;0,00
35,080;0,39;-0,02
35,090;0,39;-0,03
35,100;0,39;-0,05
35,110;0,39;-0,06
35,120;0,39;-0,08
35,130;0,39;-0,08
35,140;0,39;-0,10
35,150;0,39;-0,11
35,160;0,39;-0,13
35,170;0,39;-0,14
35,180;0,38;-0,15
35,190;0,38;-0,16
35,200;0,38;-0,16
35,210;0,38;-0,17
35,220;0,38;-0,18
35,230;0,38;-0,19
35,240;0,37;-0,19
35,250;0,37;-0,19
35,260;0,37;-0,19
35,270;0,37;-0,20
35,280;0,37;-0,20
35,290;0,36;-0,19
35,300;0,36;-0,19
35,310;0,36;-0,18
35,320;0,36;-0,18
35,330;0,36;-0,17
35,340;0,36;-0,17
35,350;0,35;-0,16
35,360;0,35;-0,15
35,370;0,35;-0,13
35,380;0,35;-0,12
35,390;0,35;-0,11
35,400;0,35;-0,10
35,410;0,35;-0,09
35,420;0,35;-0,08
35,430;0,34;-0,06
35,440;0,34;-0,05
35,450;0,34;-0,03
35,460;0,34;-0,02
35,470;0,34;0,00
35,480;0,34;0,02
35,490;0,34;0,04
35,500;0,34;0,05
35,510;0,35;0,06
35,520;0,35;0,06
35,530;0,35;0,07
35,540;0,35;0,08
35,550;0,35;0,09
35,560;0,35;0,10
35,570;0,35;0,12
35,580;0,35;0,14
35,590;0,35;0,15
35,600;0,35;0,15
35,610;0,36;0,16
35,620;0,36;0,17
35,630;0,36;0,18
35,640;0,36;0,19
35,650;0,36;0,19
35,660;0,36;0,19
35,670;0,37;0,19
35,680;0,37;0,19
35,690;0,37;0,20
35,700;0,37;0,19
35,710;0,37;0,19
35,720;0,38;0,18
35,730;0,38;0,18
35,740;0,38;0,18
35,750;0,38;0,17
35,760;0,38;0,16
35,770;0,38;0,15
35,780;0,39;0,14
35,790;0,39;0,12
35,800;0,39;0,11
35,810;0,39;0,10
35,820;0,39;0,08
35,830;0,39;0,07
35,840;0,39;0,06
35,850;0,39;0,04
35,860;0,39;0,03
35,870;0,39;0,01
35,880;0,39;0,00
35,890;0,39;-0,02
35,900;0,39;-0,03
35,910;0,39;-0,04
35,920;0,39;-0,06
35,930;0,39;-0,07
35,940;0,39;-0,08
35,950;0,39;-0,10
35,960;0,39;-0,11
35,970;0,39;-0,12
35,980;0,39;-0,14
35,990;0,38;-0,15
36,000;0,38;-0,15
36,010;0,38;-0,16
36,020;0,38;-0,16
36,030;0,38;-0,17
36,040;0,38;-0,18
36,050;0,37;-0,19
36,060;0,37;-0,19
36,070;0,37;-0,19
36,080;0,37;-0,19
36,090;0,37;-0,19
36,100;0,37;-0,19
36,110;0,36;-0,18
36,120;0,36;-0,18
36,130;0,36;-0,18
36,140;0,36;-0,17
36,150;0,36;-0,16
36,160;0,35;-0,16
36,170;0,35;-0,15
36,180;0,35;-0,14
36,190;0,35;-0,13
36,200;0,35;-0,12
36,210;0,35;-0,10
36,220;0,35;-0,09
36,230;0,35;-0,08
36,240;0,35;-0,07
36,250;0,34;-0,05
36,260;0,34;-0,04
36,270;0,34;-0,02
36,280;0,34;-0,01
36,290;0,34;0,00
36,300;0,34;0,02
36,310;0,34;0,03
36,320;0,34;0,04
36,330;0,35;0,06
36,340;0,35;0,07
36,350;0,35;0,08
36,360;0,35;0,10
36,370;0,35;0,11
36,380;0,35;0,12
36,390;0,35;0,13
36,400;0,35;0,14
36,410;0,35;0,15
36,420;0,36;0,16
36,430;0,36;0,17
36,440;0,36;0,17
36,450;0,36;0,18
36,460;0,36;0,19
36,470;0,36;0,19
36,480;0,37;0,22
36,490;0,37;0,24
36,500;0,37;0,24
36,510;0,37;0,21
36,520;0,38;0,19
36,530;0,38;0,19
36,540;0,38;0,19
36,550;0,38;0,19
36,560;0,38;0,26
36,570;0,38;0,35
36,580;0,39;0,54
36,590;0,39;0,64
36,600;0,41;0,51
36,610;0,41;0,22
36,620;0,41;0,03
36,630;0,41;0,23
36,640;0,41;0,74
36,650;0,42;0,29
36,660;0,44;-0,66
36,670;0,39;-1,15
36,680;0,39;-0,74
36,690;0,39;-0,01
36,700;0,39;-0,01
36,710;0,39;-0,04
36,720;0,39;-0,08
36,730;0,39;-0,10
36,740;0,39;-0,10
36,750;0,39;-0,08
36,760;0,39;-0,09
36,770;0,39;-0,10
36,780;0,39;-0,11
36,790;0,39;-0,12
36,800;0,39;-0,13
36,810;0,38;-0,14
36,820;0,38;-0,15
36,830;0,38;-0,15
36,840;0,38;-0,16
36,850;0,38;-0,16
36,860;0,38;-0,17
36,870;0,37;-0,17
36,880;0,37;-0,18
36,890;0,37;-0,18
36,900;0,37;-0,18
36,910;0,37;-0,18
36,920;0,37;-0,18
36,930;0,36;-0,18
36,940;0,36;-0,18
36,950;0,36;-0,18
36,960;0,36;-0,17
36,970;0,36;-0,16
36,980;0,35;-0,15
36,990;0,35;-0,14
37,000;0,35;-0,13
37,010;0,35;-0,12
37,020;0,35;-0,12
37,030;0,35;-0,10
37,040;0,35;-0,09
37,050;0,35;-0,08
37,060;0,35;-0,07
37,070;0,35;-0,05
37,080;0,34;-0,04
37,090;0,34;-0,02
37,100;0,34;-0,01
37,110;0,34;0,00
37,120;0,34;0,02
37,130;0,34;0,03
37,140;0,35;0,05
37,150;0,35;0,06
37,160;0,35;0,08
37,170;0,35;0,09
37,180;0,35;0,10
37,190;0,35;0,11
37,200;0,35;0,13
37,210;0,35;0,13
37,220;0,35;0,14
37,230;0,35;0,15
37,240;0,36;0,16
37,250;0,36;0,17
37,260;0,36;0,17
37,270;0,36;0,18
37,280;0,36;0,18
37,290;0,36;0,18
37,300;0,37;0,18
37,310;0,37;0,18
37,320;0,37;0,18
37,330;0,37;0,18
37,340;0,37;0,18
37,350;0,38;0,18
37,360;0,38;0,17
37,370;0,38;0,16
37,380;0,38;0,16
37,390;0,38;0,15
37,400;0,38;0,14
37,410;0,39;0,13
37,420;0,39;0,12
37,430;0,39;0,10
37,440;0,39;0,09
37,450;0,39;0,08
37,460;0,39;0,07
37,470;0,39;0,05
37,480;0,39;0,04
37,490;0,39;0,03
37,500;0,39;0,02
37,510;0,39;0,00
37,520;0,39;-0,01
37,530;0,39;-0,03
37,540;0,39;-0,04
37,550;0,39;-0,02
37,560;0,39;-0,01
37,570;0,39;-0,02
37,580;0,39;-0,06
37,590;0,39;-0,10
37,600;0,39;-0,11
37,610;0,39;-0,12
37,620;0,39;-0,13
37,630;0,38;-0,14
37,640;0,38;-0,15
37,650;0,38;-0,15
37,660;0,38;-0,16
37,670;0,38;-0,16
37,680;0,38;-0,17
37,690;0,38;-0,17
37,700;0,37;-0,18
37,710;0,37;-0,19
37,720;0,37;-0,19
37,730;0,37;-0,19
37,740;0,37;-0,18
37,750;0,36;-0,18
37,760;0,36;-0,20
37,770;0,36;-0,22
37,780;0,36;-0,22
37,790;0,36;-0,19
37,800;0,35;-0,15
37,810;0,35;-0,14
37,820;0,35;-0,13
37,830;0,35;-0,11
37,840;0,35;-0,10
37,850;0,35;-0,09
37,860;0,35;-0,08
37,870;0,35;-0,06
37,880;0,35;-0,05
37,890;0,35;-0,04
37,900;0,35;-0,02
37,910;0,35;-0,01
37,920;0,35;0,00
37,930;0,35;0,02
37,940;0,35;0,03
37,950;0,35;0,05
37,960;0,35;0,06
37,970;0,35;0,07
37,980;0,35;0,08
37,990;0,35;0,10
38,000;0,35;0,11
38,010;0,35;0,11
38,020;0,35;0,13
38,030;0,35;0,13
38,040;0,35;0,14
38,050;0,36;0,15
38,060;0,36;0,16
38,070;0,36;0,16
38,080;0,36;0,17
38,090;0,36;0,17
38,100;0,36;0,17
38,110;0,37;0,17
38,120;0,37;0,17
38,130;0,37;0,17
38,140;0,37;0,17
38,150;0,37;0,17
38,160;0,37;0,17
38,170;0,38;0,16
38,180;0,38;0,16
38,190;0,38;0,15
38,200;0,38;0,15
38,210;0,38;0,14
38,220;0,38;0,14
38,230;0,39;0,12
38,240;0,39;0,11
38,250;0,39;0,11
38,260;0,39;0,11
38,270;0,39;0,08
38,280;0,39;0,04
38,290;0,39;0,03
38,300;0,39;0,02
38,310;0,39;0,02
38,320;0,39;0,01
38,330;0,39;0,00
38,340;0,39;-0,02
38,350;0,39;-0,03
38,360;0,39;-0,04
38,370;0,39;-0,05
38,380;0,39;-0,07
38,390;0,39;-0,09
38,400;0,39;-0,10
38,410;0,39;-0,11
38,420;0,39;-0,11
38,430;0,38;-0,12
38,440;0,38;-0,13
38,450;0,38;-0,14
38,460;0,38;-0,15
38,470;0,38;-0,16
38,480;0,38;-0,16
38,490;0,38;-0,17
38,500;0,37;-0,17
38,510;0,37;-0,17
38,520;0,37;-0,17
38,530;0,37;-0,18
38,540;0,37;-0,18
38,550;0,36;-0,18
38,560;0,36;-0,17
38,570;0,36;-0,17
38,580;0,36;-0,16
38,590;0,36;-0,16
38,600;0,36;-0,15
38,610;0,36;-0,15
38,620;0,35;-0,14
38,630;0,35;-0,13
38,640;0,35;-0,12
38,650;0,35;-0,11
38,660;0,35;-0,10
38,670;0,35;-0,08
38,680;0,35;-0,07
38,690;0,35;-0,06
38,700;0,35;-0,04
38,710;0,35;-0,03
38,720;0,35;-0,02
38,730;0,35;0,00
38,740;0,35;0,01
38,750;0,35;0,02
38,760;0,35;0,04
38,770;0,35;0,06
38,780;0,35;0,07
38,790;0,35;0,08
38,800;0,35;0,09
38,810;0,35;0,11
38,820;0,35;0,11
38,830;0,35;0,12
38,840;0,35;0,12
38,850;0,35;0,13
38,860;0,36;0,13
38,870;0,36;0,14
38,880;0,36;0,15
38,890;0,36;0,16
38,900;0,36;0,16
38,910;0,36;0,17
38,920;0,36;0,17
38,930;0,37;0,18
38,940;0,37;0,18
38,950;0,37;0,18
38,960;0,37;0,17
38,970;0,37;0,17
38,980;0,38;0,17
38,990;0,38;0,16
39,000;0,38;0,16
39,010;0,38;0,15
39,020;0,38;0,15
39,030;0,38;0,14
39,040;0,38;0,13
39,050;0,39;0,12
39,060;0,39;0,11
39,070;0,39;0,10
39,080;0,39;0,09
39,090;0,39;0,07
39,100;0,39;0,05
39,110;0,39;0,04
39,120;0,39;0,03
39,130;0,39;0,01
39,140;0,39;0,00
39,150;0,39;-0,02
39,160;0,39;-0,03
39,170;0,39;-0,04
39,180;0,39;-0,05
39,190;0,39;-0,06
39,200;0,39;-0,08
39,210;0,39;-0,09
39,220;0,39;-0,10
39,230;0,39;-0,11
39,240;0,38;-0,12
39,250;0,38;-0,13
39,260;0,38;-0,15
39,270;0,38;-0,15
39,280;0,38;-0,16
39,290;0,38;-0,16
39,300;0,38;-0,16
39,310;0,37;-0,17
39,320;0,37;-0,17
39,330;0,37;-0,17
39,340;0,37;-0,17
39,350;0,37;-0,18
39,360;0,37;-0,18
39,370;0,36;-0,17
39,380;0,36;-0,16
39,390;0,36;-0,16
39,400;0,36;-0,16
39,410;0,36;-0,15
39,420;0,36;-0,15
39,430;0,35;-0,14
39,440;0,35;-0,13
39,450;0,35;-0,12
39,460;0,35;-0,11
39,470;0,35;-0,10
39,480;0,35;-0,09
39,490;0,35;-0,07
39,500;0,35;-0,06
39,510;0,35;-0,05
39,520;0,35;-0,04
39,530;0,35;-0,02
39,540;0,35;-0,01
39,550;0,35;0,00
39,560;0,35;0,02
39,570;0,35;0,03
39,580;0,35;0,04
39,590;0,35;0,06
39,600;0,35;0,07
39,610;0,35;0,08
39,620;0,35;0,09
39,630;0,35;0,10
39,640;0,35;0,11
39,650;0,35;0,12
39,660;0,35;0,13
39,670;0,36;0,13
39,680;0,36;0,14
39,690;0,36;0,15
39,700;0,36;0,16
39,710;0,36;0,16
39,720;0,36;0,17
39,730;0,36;0,17
39,740;0,37;0,17
39,750;0,37;0,17
39,760;0,37;0,17
39,770;0,37;0,18
39,780;0,37;0,19
39,790;0,37;0,21
39,800;0,38;0,21
39,810;0,38;0,19
39,820;0,38;0,16
39,830;0,38;0,15
39,840;0,38;0,15
39,850;0,39;0,14
39,860;0,39;0,17
39,870;0,39;0,15
39,880;0,39;0,74
39,890;0,39;1,40
39,900;0,43;1,46
39,910;0,43;0,86
39,920;0,44;0,17
39,930;0,44;-0,63
39,940;0,44;-1,42
39,950;0,39;-1,48
39,960;0,39;-0,78
39,970;0,39;-0,04
39,980;0,39;-0,04
39,990;0,39;-0,05
40,000;0,39;-0,08
40,010;0,39;-0,10
40,020;0,39;-0,11
40,030;0,39;-0,12
40,040;0,39;-0,13
40,050;0,39;-0,14
40,060;0,38;-0,13
40,070;0,38;-0,13
40,080;0,38;-0,14
40,090;0,38;-0,15
40,100;0,38;-0,15
40,110;0,38;-0,15
40,120;0,38;-0,16
40,130;0,37;-0,16
40,140;0,37;-0,16
40,150;0,37;-0,16
40,160;0,37;-0,16
40,170;0,37;-0,16
40,180;0,37;-0,16
40,190;0,36;-0,16
40,200;0,36;-0,16
40,210;0,36;-0,16
40,220;0,36;-0,15
40,230;0,36;-0,15
40,240;0,36;-0,14
40,250;0,35;-0,13
40,260;0,35;-0,12
40,270;0,35;-0,11
40,280;0,35;-0,10
40,290;0,35;-0,10
40,300;0,35;-0,09
40,310;0,35;-0,08
40,320;0,35;-0,06
40,330;0,35;-0,05
40,340;0,35;-0,04
40,350;0,35;-0,02
40,360;0,35;-0,01
40,370;0,35;0,00
40,380;0,35;0,02
40,390;0,35;0,03
40,400;0,35;0,04
40,410;0,35;0,06
40,420;0,35;0,07
40,430;0,35;0,08
40,440;0,35;0,09
40,450;0,35;0,10
40,460;0,35;0,11
40,470;0,35;0,12
40,480;0,35;0,13
40,490;0,36;0,14
40,500;0,36;0,15
40,510;0,36;0,15
40,520;0,36;0,16
40,530;0,36;0,16
40,540;0,36;0,17
40,550;0,36;0,17
40,560;0,37;0,17
40,570;0,37;0,17
40,580;0,37;0,17
40,590;0,37;0,17
40,600;0,37;0,17
40,610;0,38;0,16
40,620;0,38;0,16
40,630;0,38;0,15
40,640;0,38;0,14
40,650;0,38;0,14
40,660;0,38;0,13
40,670;0,38;0,12
40,680;0,38;0,11
40,690;0,39;0,10
40,700;0,39;0,09
40,710;0,39;0,08
40,720;0,39;0,06
40,730;0,39;0,05
40,740;0,39;0,04
40,750;0,39;0,02
40,760;0,39;0,01
40,770;0,39;0,00
40,780;0,39;-0,01
40,790;0,39;-0,02
40,800;0,39;-0,04
40,810;0,39;-0,05
40,820;0,39;-0,06
40,830;0,39;-0,08
40,840;0,39;-0,08
40,850;0,39;-0,09
40,860;0,39;-0,09
40,870;0,38;-0,10
40,880;0,38;-0,11
40,890;0,38;-0,11
40,900;0,38;-0,11
40,910;0,38;-0,11
40,920;0,38;-0,13
40,930;0,38;-0,15
40,940;0,38;-0,16
40,950;0,37;-0,16
40,960;0,37;-0,16
40,970;0,37;-0,16
40,980;0,37;-0,16
40,990;0,37;-0,16
41,000;0,37;-0,16
41,010;0,36;-0,16
41,020;0,36;-0,16
41,030;0,36;-0,17
41,040;0,36;-0,18
41,050;0,36;-0,19
41,060;0,36;-0,18
41,070;0,35;-0,15
41,080;0,35;-0,12
41,090;0,35;-0,11
41,100;0,35;-0,10
41,110;0,35;-0,08
41,120;0,35;-0,07
41,130;0,35;-0,06
41,140;0,35;-0,05
41,150;0,35;-0,03
41,160;0,35;-0,02
41,170;0,35;-0,01
41,180;0,35;0,00
41,190;0,35;0,02
41,200;0,35;0,03
41,210;0,35;0,04
41,220;0,35;0,05
41,230;0,35;0,07
41,240;0,35;0,08
41,250;0,35;0,09
41,260;0,35;0,10
41,270;0,35;0,11
41,280;0,35;0,12
41,290;0,35;0,13
41,300;0,36;0,13
41,310;0,36;0,14
41,320;0,36;0,15
41,330;0,36;0,15
41,340;0,36;0,15
41,350;0,36;0,15
41,360;0,36;0,16
41,370;0,37;0,16
41,380;0,37;0,16
41,390;0,37;0,16
41,400;0,37;0,16
41,410;0,37;0,16
41,420;0,37;0,15
41,430;0,38;0,15
41,440;0,38;0,15
41,450;0,38;0,14
41,460;0,38;0,13
41,470;0,38;0,13
41,480;0,38;0,12
41,490;0,38;0,12
41,500;0,38;0,12
41,510;0,39;0,10
41,520;0,39;0,08
41,530;0,39;0,06
41,540;0,39;0,08
41,550;0,39;0,09
41,560;0,39;0,07
41,570;0,39;0,03
41,580;0,39;0,01
41,590;0,39;0,00
41,600;0,39;-0,03
41,610;0,39;-0,06
41,620;0,39;-0,09
41,630;0,39;-0,09
41,640;0,39;-0,07
41,650;0,39;-0,07
41,660;0,39;-0,09
41,670;0,39;-0,11
41,680;0,38;-0,11
41,690;0,38;-0,12
41,700;0,38;-0,12
41,710;0,38;-0,13
41,720;0,38;-0,14
41,730;0,38;-0,14
41,740;0,38;-0,15
41,750;0,37;-0,15
41,760;0,37;-0,16
41,770;0,37;-0,16
41,780;0,37;-0,16
41,790;0,37;-0,16
41,800;0,37;-0,16
41,810;0,37;-0,16
41,820;0,36;-0,15
41,830;0,36;-0,16
41,840;0,36;-0,15
41,850;0,36;-0,15
41,860;0,36;-0,14
41,870;0,36;-0,14
41,880;0,35;-0,13
41,890;0,35;-0,12
41,900;0,35;-0,11
41,910;0,35;-0,10
41,920;0,35;-0,09
41,930;0,35;-0,08
41,940;0,35;-0,07
41,950;0,35;-0,06
41,960;0,35;-0,04
41,970;0,35;-0,03
41,980;0,35;-0,02
41,990;0,35;-0,01
42,000;0,35;0,01
42,010;0,35;0,02
42,020;0,35;0,03
42,030;0,35;0,04
42,040;0,35;0,06
42,050;0,35;0,07
42,060;0,35;0,08
42,070;0,35;0,10
42,080;0,35;0,11
42,090;0,35;0,12
42,100;0,35;0,14
42,110;0,36;0,15
42,120;0,36;0,15
42,130;0,36;0,15
42,140;0,36;0,14
42,150;0,36;0,13
42,160;0,36;0,13
42,170;0,36;0,14
42,180;0,37;0,15
42,190;0,37;0,15
42,200;0,37;0,15
42,210;0,37;0,16
42,220;0,37;0,16
42,230;0,37;0,16
42,240;0,37;0,15
42,250;0,38;0,15
42,260;0,38;0,14
42,270;0,38;0,14
42,280;0,38;0,13
42,290;0,38;0,12
42,300;0,38;0,12
42,310;0,38;0,11
42,320;0,39;0,10
42,330;0,39;0,09
42,340;0,39;0,08
42,350;0,39;0,07
42,360;0,39;0,06
42,370;0,39;0,04
42,380;0,39;0,03
42,390;0,39;0,02
42,400;0,39;0,00
42,410;0,39;-0,01
42,420;0,39;-0,02
42,430;0,39;-0,04
42,440;0,39;-0,05
42,450;0,39;-0,06
42,460;0,39;-0,07
42,470;0,39;-0,08
42,480;0,39;-0,09
42,490;0,38;-0,11
42,500;0,38;-0,12
42,510;0,38;-0,12
42,520;0,38;-0,13
42,530;0,38;-0,14
42,540;0,38;-0,15
42,550;0,38;-0,15
42,560;0,38;-0,15
42,570;0,37;-0,15
42,580;0,37;-0,16
42,590;0,37;-0,16
42,600;0,37;-0,16
42,610;0,37;-0,16
42,620;0,37;-0,16
42,630;0,36;-0,16
42,640;0,36;-0,15
42,650;0,36;-0,15
42,660;0,36;-0,14
42,670;0,36;-0,14
42,680;0,36;-0,13
42,690;0,36;-0,13
42,700;0,35;-0,12
42,710;0,35;-0,11
42,720;0,35;-0,10
42,730;0,35;-0,09
42,740;0,35;-0,08
42,750;0,35;-0,07
42,760;0,35;-0,06
42,770;0,35;-0,04
42,780;0,35;-0,03
42,790;0,35;-0,02
42,800;0,35;-0,01
42,810;0,35;0,00
42,820;0,35;0,02
42,830;0,35;0,03
42,840;0,35;0,04
42,850;0,35;0,05
42,860;0,35;0,06
42,870;0,35;0,08
42,880;0,35;0,09
42,890;0,35;0,09
42,900;0,35;0,10
42,910;0,35;0,11
42,920;0,36;0,12
42,930;0,36;0,13
42,940;0,36;0,13
42,950;0,36;0,14
42,960;0,36;0,14
42,970;0,36;0,15
42,980;0,36;0,15
42,990;0,36;0,15
43,000;0,37;0,15
43,010;0,37;0,15
43,020;0,37;0,15
43,030;0,37;0,15
43,040;0,37;0,16
43,050;0,37;0,15
43,060;0,38;0,15
43,070;0,38;0,15
43,080;0,38;0,16
43,090;0,38;0,18
43,100;0,38;0,17
43,110;0,38;0,15
43,120;0,39;0,12
43,130;0,39;0,10
43,140;0,39;0,10
43,150;0,39;0,09
43,160;0,39;0,08
43,170;0,39;0,03
43,180;0,39;0,47
43,190;0,39;1,15
43,200;0,42;1,46
43,210;0,43;0,39
43,220;0,44;-1,05
43,230;0,39;-1,41
43,240;0,39;-0,84
43,250;0,39;-0,13
43,260;0,39;-0,07
43,270;0,39;-0,07
43,280;0,39;-0,08
43,290;0,39;-0,09
43,300;0,39;-0,12
43,310;0,39;-0,15
43,320;0,38;-0,17
43,330;0,38;-0,16
43,340;0,38;-0,14
43,350;0,38;-0,14
43,360;0,38;-0,14
43,370;0,38;-0,14
43,380;0,37;-0,15
43,390;0,37;-0,15
43,400;0,37;-0,16
43,410;0,37;-0,15
43,420;0,37;-0,15
43,430;0,37;-0,15
43,440;0,37;-0,15
43,450;0,36;-0,15
43,460;0,36;-0,15
43,470;0,36;-0,14
43,480;0,36;-0,14
43,490;0,36;-0,13
43,500;0,36;-0,12
43,510;0,36;-0,12
43,520;0,35;-0,11
43,530;0,35;-0,10
43,540;0,35;-0,10
43,550;0,35;-0,09
43,560;0,35;-0,08
43,570;0,35;-0,07
43,580;0,35;-0,06
43,590;0,35;-0,04
43,600;0,35;-0,03
43,610;0,35;-0,02
43,620;0,35;-0,01
43,630;0,35;0,00
43,640;0,35;0,02
43,650;0,35;0,03
43,660;0,35;0,04
43,670;0,35;0,05
43,680;0,35;0,06
43,690;0,35;0,07
43,700;0,35;0,09
43,710;0,35;0,09
43,720;0,35;0,10
43,730;0,35;0,11
43,740;0,36;0,12
43,750;0,36;0,13
43,760;0,36;0,13
43,770;0,36;0,14
43,780;0,36;0,15
43,790;0,36;0,15
43,800;0,36;0,15
43,810;0,37;0,15
43,820;0,37;0,15
43,830;0,37;0,15
43,840;0,37;0,15
43,850;0,37;0,15
43,860;0,37;0,16
43,870;0,37;0,15
43,880;0,38;0,15
43,890;0,38;0,14
43,900;0,38;0,14
43,910;0,38;0,13
43,920;0,38;0,12
43,930;0,38;0,11
43,940;0,38;0,10
43,950;0,38;0,09
43,960;0,39;0,08
43,970;0,39;0,07
43,980;0,39;0,06
43,990;0,39;0,05
44,000;0,39;0,04
44,010;0,39;0,03
44,020;0,39;0,02
44,030;0,39;0,00
44,040;0,39;-0,02
44,050;0,39;-0,03
44,060;0,39;-0,04
44,070;0,39;-0,04
44,080;0,39;-0,06
44,090;0,39;-0,07
44,100;0,39;-0,09
44,110;0,38;-0,09
44,120;0,38;-0,10
44,130;0,38;-0,11
44,140;0,38;-0,12
44,150;0,38;-0,12
44,160;0,38;-0,13
44,170;0,38;-0,13
44,180;0,38;-0,14
44,190;0,38;-0,14
44,200;0,37;-0,14
44,210;0,37;-0,15
44,220;0,37;-0,15
44,230;0,37;-0,15
44,240;0,37;-0,15
44,250;0,37;-0,15
44,260;0,36;-0,15
44,270;0,36;-0,14
44,280;0,36;-0,13
44,290;0,36;-0,13
44,300;0,36;-0,14
44,310;0,36;-0,13
44,320;0,36;-0,13
44,330;0,36;-0,12
44,340;0,35;-0,12
44,350;0,35;-0,11
44,360;0,35;-0,09
44,370;0,35;-0,08
44,380;0,35;-0,07
44,390;0,35;-0,06
44,400;0,35;-0,04
44,410;0,35;-0,03
44,420;0,35;-0,02
44,430;0,35;-0,01
44,440;0,35;0,00
44,450;0,35;0,02
44,460;0,35;0,03
44,470;0,35;0,04
44,480;0,35;0,05
44,490;0,35;0,06
44,500;0,35;0,07
44,510;0,35;0,08
44,520;0,35;0,09
44,530;0,35;0,10
